ISIN,Rating Rank,Month,Year
XS0558946397,4.0,10,2017
XS0558946397,4.0,11,2017
XS0558946397,4.0,12,2017
XS0558946397,4.0,1,2018
XS0558946397,4.0,2,2018
XS0558946397,4.0,3,2018
XS0558946397,4.0,4,2018
XS0558946397,4.0,5,2018
XS0558946397,4.0,6,2018
XS0558946397,4.0,7,2018
XS0558946397,4.0,8,2018
XS0558946397,4.0,9,2018
XS0558946397,4.0,10,2018
XS0558946397,4.0,11,2018
XS0558946397,4.0,12,2018
XS0558946397,4.0,1,2019
XS0558946397,4.0,2,2019
XS0558946397,4.0,3,2019
XS0558946397,4.0,4,2019
XS0558946397,4.0,5,2019
XS0558946397,4.0,6,2019
XS0558946397,4.0,7,2019
XS0558946397,4.0,8,2019
XS0558946397,4.0,9,2019
XS0558946397,4.0,10,2019
XS0558946397,4.0,11,2019
XS0558946397,4.0,12,2019
XS0558946397,4.0,1,2020
XS0558946397,4.0,2,2020
XS0558946397,4.0,3,2020
XS0558946397,4.0,4,2020
XS0558946397,4.0,5,2020
XS0558946397,4.0,6,2020
